1789,3,-1.966
1789,4,-0.988
1789,5,0.577
1789,6,-0.027
1789,7,1.091
1789,8,0.271
1789,9,0.063
1789,10,-1.999
1789,11,-0.323
1789,12,0.146
1790,1,0.200
1790,2,0.082
1790,3,-0.409
1790,4,-2.538
1790,5,-0.647
1790,6,0.736
1790,7,-0.666
1790,8,-0.108
1790,9,-0.591
1790,10,-0.545
1790,11,-0.733
1790,12,-0.013
1791,1,1.118
1791,2,0.716
1791,3,0.402
1791,4,0.134
1791,5,-0.897
1791,6,-0.040
1791,7,-0.718
1791,8,-0.007
1791,9,-0.852
1791,10,-1.392
1791,11,0.478
1791,12,0.289
1792,1,-2.444
1792,2,0.641
1792,3,-0.579
1792,4,-0.635
1792,5,0.306
1792,6,0.706
1792,7,-0.025
1792,8,-1.493
1792,9,0.462
1792,10,-1.327
1792,11,-0.780
1792,12,-0.132
1793,1,-1.805
1793,2,1.579
1793,3,-0.281
1793,4,0.173
1793,5,-0.151
1793,6,-0.117
1793,7,0.102
1793,8,-0.667
1793,9,-0.015
1793,10,-1.081
1793,11,-0.432
1793,12,-1.640
1794,1,1.130
1794,2,0.258
1794,3,0.416
1794,4,0.966
1794,5,1.196
1794,6,-1.366
1794,7,-1.515
1794,8,-0.335
1794,9,-0.112
1794,10,-0.317
1794,11,-0.830
1794,12,-0.745
1795,1,0.203
1795,2,1.339
1795,3,0.402
1795,4,0.487
1795,5,-0.026
1795,6,0.062
1795,7,0.103
1795,8,-0.580
1795,9,-0.888
1795,10,-1.273
1795,11,-0.757
1795,12,-0.833
1796,1,0.386
1796,2,-0.290
1796,3,-1.800
1796,4,-0.586
1796,5,0.153
1796,6,0.925
1796,7,0.134
1796,8,1.028
1796,9,0.067
1796,10,-0.021
1796,11,-0.337
1796,12,-2.684
1797,1,2.193
1797,2,2.281
1797,3,-1.317
1797,4,-1.789
1797,5,-1.101
1797,6,0.504
1797,7,-0.414
1797,8,0.015
1797,9,0.090
1797,10,-0.547
1797,11,-1.992
1797,12,-0.476
1798,1,0.614
1798,2,-0.341
1798,3,0.967
1798,4,-0.279
1798,5,0.322
1798,6,-0.094
1798,7,0.844
1798,8,1.165
1798,9,-0.256
1798,10,-0.752
1798,11,0.172
1798,12,-1.340
1799,1,-0.349
1799,2,-2.043
1799,3,-1.094
1799,4,0.465
1799,5,0.159
1799,6,0.819
1799,7,0.711
1799,8,0.394
1799,9,0.255
1799,10,0.340
1799,11,0.246
1799,12,-1.092
1800,1,0.010
1800,2,0.426
1800,3,-1.290
1800,4,0.790
1800,5,-0.660
1800,6,0.187
1800,7,-0.373
1800,8,-0.226
1800,9,-1.244
1800,10,0.102
1800,11,-0.252
1800,12,0.553
1801,1,0.523
1801,2,-0.649
1801,3,1.310
1801,4,-0.570
1801,5,1.560
1801,6,-0.557
1801,7,0.600
1801,8,-0.900
1801,9,-0.373
1801,10,-0.240
1801,11,-0.055
1801,12,0.989
1802,1,1.160
1802,2,0.079
1802,3,0.909
1802,4,-0.136
1802,5,-0.942
1802,6,1.219
1802,7,0.578
1802,8,0.386
1802,9,-0.085
1802,10,0.403
1802,11,-0.533
1802,12,-0.766
1803,1,-2.134
1803,2,-1.767
1803,3,-0.738
1803,4,0.877
1803,5,0.595
1803,6,0.462
1803,7,0.890
1803,8,1.571
1803,9,0.374
1803,10,-0.085
1803,11,-0.050
1803,12,-1.230
1804,1,-0.186
1804,2,-1.272
1804,3,-1.001
1804,4,1.511
1804,5,0.684
1804,6,0.550
1804,7,1.440
1804,8,0.578
1804,9,0.335
1804,10,-0.266
1804,11,0.802
1804,12,-1.547
1805,1,0.214
1805,2,-0.706
1805,3,0.252
1805,4,-0.519
1805,5,-0.266
1805,6,0.624
1805,7,0.333
1805,8,1.348
1805,9,0.023
1805,10,-1.910
1805,11,-1.535
1805,12,0.497
1806,1,0.345
1806,2,-0.156
1806,3,-0.705
1806,4,-0.333
1806,5,0.295
1806,6,-0.842
1806,7,-0.317
1806,8,0.817
1806,9,0.522
1806,10,-0.938
1806,11,-0.820
1806,12,0.309
1807,1,-1.528
1807,2,0.219
1807,3,-0.635
1807,4,-1.418
1807,5,-1.943
1807,6,0.036
1807,7,-0.024
1807,8,0.272
1807,9,0.570
1807,10,-0.467
1807,11,-0.249
1807,12,0.790
1808,1,0.651
1808,2,-1.289
1808,3,-1.572
1808,4,-1.348
1808,5,-1.738
1808,6,0.639
1808,7,0.589
1808,8,-0.815
1808,9,0.636
1808,10,-1.071
1808,11,-1.122
1808,12,-3.484
1809,1,-3.405
1809,2,-2.002
1809,3,-3.072
1809,4,-1.493
1809,5,-2.101
1809,6,0.020
1809,7,-1.661
1809,8,-0.885
1809,9,-1.210
1809,10,-0.429
1809,11,-3.526
1809,12,-0.617
1810,1,-2.018
1810,2,-0.517
1810,3,-0.016
1810,4,-1.352
1810,5,-2.230
1810,6,-1.274
1810,7,-2.174
1810,8,-1.511
1810,9,-2.318
1810,10,-3.105
1810,11,-3.279
1810,12,-1.246
1811,1,-0.543
1811,2,-1.983
1811,3,-0.166
1811,4,-2.448
1811,5,-2.149
1811,6,-1.038
1811,7,-2.179
1811,8,-0.340
1811,9,-1.245
1811,10,-2.994
1811,11,-2.246
1811,12,-0.221
1812,1,-1.989
1812,2,-3.244
1812,3,-3.764
1812,4,-2.182
1812,5,-1.861
1812,6,-1.389
1812,7,0.040
1812,8,1.518
1812,9,-1.589
1812,10,-1.909
1812,11,-1.935
1812,12,-3.024
1813,1,-3.780
1813,2,-1.249
1813,3,-3.289
1813,4,0.070
1813,5,0.711
1813,6,-0.392
1813,7,0.125
1813,8,-0.713
1813,9,0.340
1813,10,-1.142
1813,11,1.183
1813,12,-1.559
1814,1,-1.840
1814,2,-0.897
1814,3,-1.716
1814,4,-1.392
1814,5,-2.735
1814,6,-0.372
1814,7,-2.325
1814,8,-1.004
1814,9,-1.423
1814,10,-2.047
1814,11,0.974
1814,12,2.064
1815,1,-0.693
1815,2,-0.334
1815,3,-1.609
1815,4,-1.416
1815,5,-1.429
1815,6,-2.299
1815,7,0.157
1815,8,-0.579
1815,9,-0.911
1815,10,-2.207
1815,11,-1.849
1815,12,-2.345
1816,1,0.179
1816,2,-3.480
1816,3,-1.743
1816,4,-1.125
1816,5,-0.563
1816,6,-1.586
1816,7,-2.239
1816,8,-1.216
1816,9,-1.771
1816,10,-3.902
1816,11,-2.033
1816,12,-1.781
1817,1,-0.993
1817,2,0.658
1817,3,-0.409
1817,4,-0.567
1817,5,-1.798
1817,6,-2.122
1817,7,-1.988
1817,8,-0.165
1817,9,-3.288
1817,10,-3.128
1817,11,-1.145
1817,12,-3.425
1818,1,-0.989
1818,2,-2.278
1818,3,0.612
1818,4,1.409
1818,5,0.121
1818,6,0.724
1818,7,-0.850
1818,8,-0.489
1818,9,-1.457
1818,10,-2.537
1818,11,-0.578
1818,12,-1.058
1819,1,-1.511
1819,2,-1.200
1819,3,-2.759
1819,4,-1.703
1819,5,-1.536
1819,6,-0.871
1819,7,-1.313
1819,8,-1.359
1819,9,-0.870
1819,10,-0.272
1819,11,-0.961
1819,12,-1.803
1820,1,-2.429
1820,2,-1.353
1820,3,-0.987
1820,4,0.448
1820,5,0.121
1820,6,-0.234
1820,7,-1.063
1820,8,-1.975
1820,9,-0.905
1820,10,-1.836
1820,11,-1.789
1820,12,-2.190
1821,1,0.543
1821,2,0.443
1821,3,-0.137
1821,4,-0.984
1821,5,-0.073
1821,6,-0.937
1821,7,-1.382
1821,8,-0.774
1821,9,-1.985
1821,10,-0.911
1821,11,-0.093
1821,12,-0.759
1822,1,0.298
1822,2,1.254
1822,3,2.359
1822,4,-0.301
1822,5,-0.844
1822,6,-0.369
1822,7,-0.102
1822,8,-0.667
1822,9,-1.449
1822,10,-1.668
1822,11,-1.491
1822,12,-2.511
1823,1,-0.775
1823,2,-1.254
1823,3,-0.363
1823,4,-0.948
1823,5,-0.800
1823,6,0.526
1823,7,-0.127
1823,8,-0.746
1823,9,-1.967
1823,10,-2.019
1823,11,-1.722
1823,12,-1.124
1824,1,0.118
1824,2,-0.526
1824,3,-0.160
1824,4,-0.430
1824,5,-0.376
1824,6,-0.029
1824,7,0.484
1824,8,-0.453
1824,9,-0.510
1824,10,-1.226
1824,11,-0.074
1824,12,1.664
1825,1,0.725
1825,2,-0.123
1825,3,-0.088
1825,4,0.441
1825,5,-0.600
1825,6,0.348
1825,7,-0.311
1825,8,-0.604
1825,9,-1.016
1825,10,-1.399
1825,11,0.365
1825,12,-0.313
1826,1,-0.474
1826,2,-1.738
1826,3,-0.284
1826,4,-0.252
1826,5,0.501
1826,6,-0.311
1826,7,0.209
1826,8,-0.777
1826,9,-1.056
1826,10,-1.024
1826,11,0.543
1826,12,1.404
1827,1,1.388
1827,2,0.599
1827,3,0.715
1827,4,0.801
1827,5,0.469
1827,6,0.142
1827,7,0.406
1827,8,-0.178
1827,9,-1.273
1827,10,-0.928
1827,11,0.265
1827,12,-0.848
1828,1,-1.932
1828,2,-1.352
1828,3,0.297
1828,4,-0.172
1828,5,-0.071
1828,6,0.724
1828,7,0.325
1828,8,-0.259
1828,9,-2.106
1828,10,-0.763
1828,11,-0.048
1828,12,-0.384
1829,1,-0.428
1829,2,-1.546
1829,3,-0.515
1829,4,-0.956
1829,5,0.008
1829,6,-0.565
1829,7,0.120
1829,8,-0.470
1829,9,-1.579
1829,10,-0.730
1829,11,-1.245
1829,12,-1.087
1830,1,0.100
1830,2,0.786
1830,3,-0.979
1830,4,0.073
1830,5,-1.134
1830,6,-0.591
1830,7,0.681
1830,8,-0.484
1830,9,-1.767
1830,10,-1.401
1830,11,1.664
1830,12,1.010
1831,1,-0.426
1831,2,-0.907
1831,3,-0.834
1831,4,-1.117
1831,5,-0.587
1831,6,-0.207
1831,7,-0.701
1831,8,-1.366
1831,9,-2.242
1831,10,-1.489
1831,11,-1.619
1831,12,-1.432
1832,1,-0.571
1832,2,-1.162
1832,3,-0.608
1832,4,-0.655
1832,5,-0.929
1832,6,-0.662
1832,7,-0.537
1832,8,-1.791
1832,9,-1.858
1832,10,-0.741
1832,11,-1.444
1832,12,-1.907
1833,1,0.059
1833,2,-0.246
1833,3,-1.176
1833,4,-0.895
1833,5,-0.811
1833,6,-0.471
1833,7,-0.626
1833,8,-0.869
1833,9,-0.985
1833,10,-1.534
1833,11,0.983
1833,12,-0.126
1834,1,-2.052
1834,2,-0.471
1834,3,0.333
1834,4,-0.697
1834,5,-0.126
1834,6,-0.727
1834,7,-0.308
1834,8,-0.597
1834,9,-0.586
1834,10,-0.859
1834,11,0.396
1834,12,0.188
1835,1,0.756
1835,2,-0.181
1835,3,-1.130
1835,4,-1.049
1835,5,-1.556
1835,6,-1.472
1835,7,-1.410
1835,8,-1.838
1835,9,-2.348
1835,10,-1.617
1835,11,-2.173
1835,12,-2.431
1836,1,-0.569
1836,2,-0.803
1836,3,-0.021
1836,4,-1.275
1836,5,-1.347
1836,6,-0.860
1836,7,-0.661
1836,8,-1.386
1836,9,-1.442
1836,10,-0.703
1836,11,-1.713
1836,12,-0.453
1837,1,-0.108
1837,2,-0.131
1837,3,-1.887
1837,4,-2.267
1837,5,-1.598
1837,6,-1.203
1837,7,-0.801
1837,8,-0.729
1837,9,-1.274
1837,10,-1.761
1837,11,-1.413
1837,12,-0.623
1838,1,-3.122
1838,2,-1.823
1838,3,-1.641
1838,4,-1.310
1838,5,-1.529
1838,6,-0.724
1838,7,0.132
1838,8,-0.352
1838,9,-1.088
1838,10,-0.867
1838,11,-1.028
1838,12,-0.776
1839,1,-0.142
1839,2,0.538
1839,3,-2.794
1839,4,-0.537
1839,5,-1.098
1839,6,-0.763
1839,7,0.137
1839,8,0.117
1839,9,-1.261
1839,10,-1.138
1839,11,-1.906
1839,12,-2.493
1840,1,0.222
1840,2,-0.979
1840,3,-1.744
1840,4,-0.749
1840,5,-0.404
1840,6,-0.084
1840,7,0.397
1840,8,-0.804
1840,9,-1.193
1840,10,-1.835
1840,11,-1.653
1840,12,-1.390
1841,1,-1.665
1841,2,-0.739
1841,3,-1.985
1841,4,-1.757
1841,5,-0.660
1841,6,-0.408
1841,7,0.214
1841,8,-0.229
1841,9,-1.249
1841,10,-0.758
1841,11,-1.093
1841,12,-0.784
1842,1,-0.546
1842,2,-0.152
1842,3,0.587
1842,4,-0.193
1842,5,-0.961
1842,6,-0.948
1842,7,-0.766
1842,8,-0.589
1842,9,-1.291
1842,10,-1.205
1842,11,-0.977
1842,12,0.376
1843,1,0.670
1843,2,0.735
1843,3,-0.634
1843,4,-0.742
1843,5,-1.450
1843,6,-0.959
1843,7,-0.436
1843,8,-0.544
1843,9,-0.921
1843,10,-0.903
1843,11,-0.842
1843,12,0.660
1844,1,-0.150
1844,2,-0.819
1844,3,-0.565
1844,4,-0.908
1844,5,-1.177
1844,6,-0.802
1844,7,-0.477
1844,8,-0.737
1844,9,-1.329
1844,10,-0.852
1844,11,-1.609
1844,12,-1.785
1845,1,0.277
1845,2,-1.478
1845,3,-0.729
1845,4,-0.499
1845,5,-1.006
1845,6,-0.715
1845,7,-0.170
1845,8,-0.393
1845,9,-0.931
1845,10,-1.570
1845,11,-0.906
1845,12,-1.814
1846,1,1.098
1846,2,0.295
1846,3,1.063
1846,4,-1.248
1846,5,-0.504
1846,6,0.212
1846,7,0.632
1846,8,0.198
1846,9,-0.552
1846,10,-1.186
1846,11,-0.686
1846,12,0.274
1847,1,0.025
1847,2,0.278
1847,3,-1.672
1847,4,-0.814
1847,5,-1.048
1847,6,-0.799
1847,7,-0.105
1847,8,-0.477
1847,9,-0.663
1847,10,-0.867
1847,11,-0.163
1847,12,-1.755
1848,1,-2.101
1848,2,0.686
1848,3,-0.706
1848,4,-0.578
1848,5,-1.044
1848,6,-0.551
1848,7,-0.129
1848,8,-0.736
1848,9,-1.280
1848,10,-0.737
1848,11,-0.916
1848,12,-1.084
1849,1,-0.195
1849,2,-0.293
1849,3,0.147
1849,4,-1.592
1849,5,-1.403
1849,6,-0.537
1849,7,-0.098
1849,8,-0.384
1849,9,-1.167
1849,10,-0.456
1849,11,-0.003
1849,12,-1.851
1850,1,-1.720
1850,2,0.235
1850,3,-0.376
1850,4,-1.275
1850,5,-1.546
1850,6,-0.596
1850,7,-0.067
1850,8,-0.068
1850,9,-0.805
1850,10,-1.401
1850,11,-1.251
1850,12,-0.931
1851,1,-0.091
1851,2,-0.396
1851,3,-1.220
1851,4,-1.331
1851,5,-0.310
1851,6,-0.257
1851,7,0.102
1851,8,-0.167
1851,9,-0.443
1851,10,-0.394
1851,11,-1.184
1851,12,-0.340
1852,1,-0.078
1852,2,-0.680
1852,3,-1.593
1852,4,-1.081
1852,5,-0.166
1852,6,-0.409
1852,7,-0.074
1852,8,-0.704
1852,9,-0.772
1852,10,-0.539
1852,11,-1.509
1852,12,0.070
1853,1,-0.727
1853,2,-1.501
1853,3,-1.176
1853,4,-1.128
1853,5,-0.487
1853,6,-0.308
1853,7,0.186
1853,8,-0.017
1853,9,-0.492
1853,10,-0.801
1853,11,-1.055
1853,12,-0.542
1854,1,-1.249
1854,2,-1.203
1854,3,-0.484
1854,4,-0.734
1854,5,-0.293
1854,6,-0.743
1854,7,0.221
1854,8,-0.050
1854,9,-0.640
1854,10,0.378
1854,11,-0.300
1854,12,-0.091
1855,1,0.303
1855,2,0.033
1855,3,-0.478
1855,4,0.459
1855,5,0.070
1855,6,-0.375
1855,7,-0.450
1855,8,-0.340
1855,9,-0.908
1855,10,-0.946
1855,11,-0.969
1855,12,-1.948
1856,1,-0.149
1856,2,-1.269
1856,3,-1.104
1856,4,-0.691
1856,5,-0.745
1856,6,0.125
1856,7,-0.263
1856,8,-0.808
1856,9,-1.183
1856,10,-1.322
1856,11,-0.977
1856,12,-0.555
1857,1,-0.955
1857,2,-0.736
1857,3,-0.902
1857,4,-1.632
1857,5,-1.376
1857,6,-0.977
1857,7,-0.444
1857,8,-0.689
1857,9,-1.033
1857,10,-1.226
1857,11,-0.823
1857,12,-0.217
1858,1,0.060
1858,2,-0.870
1858,3,-0.525
1858,4,-0.012
1858,5,-0.385
1858,6,-0.609
1858,7,-0.672
1858,8,-0.638
1858,9,-0.942
1858,10,-0.634
1858,11,-0.157
1858,12,-1.349
1859,1,-0.428
1859,2,-0.437
1859,3,-0.044
1859,4,0.141
1859,5,0.010
1859,6,-0.275
1859,7,-0.525
1859,8,-0.603
1859,9,-1.019
1859,10,-0.605
1859,11,-0.354
1859,12,-0.708
1860,1,-0.678
1860,2,-0.780
1860,3,-1.838
1860,4,-0.678
1860,5,-0.513
1860,6,-0.219
1860,7,-0.143
1860,8,0.028
1860,9,-0.127
1860,10,-0.554
1860,11,-1.177
1860,12,-2.265
1861,1,-2.228
1861,2,-1.063
1861,3,-0.568
1861,4,-0.681
1861,5,-0.814
1861,6,-0.384
1861,7,-0.302
1861,8,-0.167
1861,9,-0.705
1861,10,-0.992
1861,11,-0.439
1861,12,-0.900
1862,1,-1.887
1862,2,-1.744
1862,3,-0.853
1862,4,-0.933
1862,5,-0.452
1862,6,-0.502
1862,7,-0.460
1862,8,-0.722
1862,9,-1.063
1862,10,-1.138
1862,11,-1.422
1862,12,-2.031
1863,1,0.552
1863,2,-0.011
1863,3,-0.468
1863,4,-0.308
1863,5,-0.220
1863,6,-0.450
1863,7,-0.411
1863,8,-0.640
1863,9,-0.936
1863,10,-1.187
1863,11,-0.791
1863,12,-0.813
1864,1,-1.053
1864,2,-0.691
1864,3,-0.760
1864,4,-0.716
1864,5,-0.375
